date,district,rainfall_mm,temperature_c
2023-08-25,Colombo,2.5,27.4
2023-08-26,Colombo,3.3,27.2
2023-08-27,Colombo,2.3,27.6
2023-08-28,Colombo,5.6,26.8
2023-08-29,Colombo,19.3,26.2
2023-08-30,Colombo,15.7,26.6
2023-08-31,Colombo,25.1,25.9
2023-09-01,Colombo,23.9,25.4
2023-09-02,Colombo,24.0,25.6
2023-09-03,Colombo,32.4,25.6
2023-09-04,Colombo,23.7,26.4
2023-09-05,Colombo,20.4,26.2
2023-09-06,Colombo,18.2,25.3
2023-09-07,Colombo,23.9,25.3
2023-09-08,Colombo,18.7,26.0
2023-09-09,Colombo,14.7,26.1
2023-09-10,Colombo,36.4,25.9
2023-09-11,Colombo,34.4,25.5
2023-09-12,Colombo,14.7,27.0
2023-09-13,Colombo,25.8,26.4
2023-09-14,Colombo,17.5,25.5
2023-09-15,Colombo,2.9,26.3
2023-09-16,Colombo,0.9,27.2
2023-09-17,Colombo,11.3,26.7
2023-09-18,Colombo,7.2,25.9
2023-09-19,Colombo,13.3,25.5
2023-09-20,Colombo,11.2,25.7
2023-09-21,Colombo,2.0,26.9
2023-09-22,Colombo,12.7,25.9
2023-09-23,Colombo,2.5,26.4
2023-09-24,Colombo,22.7,26.5
2023-09-25,Colombo,28.9,26.4
2023-09-26,Colombo,14.1,26.1
2023-09-27,Colombo,14.6,25.6
2023-09-28,Colombo,21.4,25.3
2023-09-29,Colombo,35.5,25.3
2023-09-30,Colombo,24.7,25.9
2023-10-01,Colombo,30.8,25.8
2023-10-02,Colombo,19.0,25.7
2023-10-03,Colombo,26.0,25.7
2023-10-04,Colombo,13.1,25.9
2023-10-05,Colombo,39.1,25.7
2023-10-06,Colombo,21.7,25.5
2023-10-07,Colombo,19.8,25.8
2023-10-08,Colombo,10.2,26.3
2023-10-09,Colombo,9.9,26.4
2023-10-10,Colombo,10.5,26.2
2023-10-11,Colombo,29.2,25.2
2023-10-12,Colombo,4.7,25.6
2023-10-13,Colombo,3.8,25.6
2023-10-14,Colombo,9.0,25.6
2023-10-15,Colombo,37.0,25.0
2023-10-16,Colombo,0.3,26.3
2023-10-17,Colombo,24.9,25.3
2023-10-18,Colombo,73.8,24.5
2023-10-19,Colombo,12.0,24.8
2023-10-20,Colombo,17.0,25.1
2023-10-21,Colombo,15.7,25.5
2023-10-22,Colombo,23.5,25.7
2023-10-23,Colombo,6.5,25.2
2023-10-24,Colombo,12.8,26.0
2023-10-25,Colombo,9.8,25.5
2023-10-26,Colombo,9.5,25.7
2023-10-27,Colombo,2.7,26.1
2023-10-28,Colombo,23.9,25.4
2023-10-29,Colombo,24.4,25.1
2023-10-30,Colombo,7.3,25.4
2023-10-31,Colombo,16.5,25.3
2023-11-01,Colombo,10.4,25.5
2023-11-02,Colombo,17.6,25.3
2023-11-03,Colombo,27.2,25.1
2023-11-04,Colombo,26.7,25.1
2023-11-05,Colombo,15.7,25.3
2023-11-06,Colombo,16.5,25.3
2023-11-07,Colombo,15.5,25.3
2023-11-08,Colombo,20.8,25.2
2023-11-09,Colombo,25.3,25.2
2023-11-10,Colombo,19.5,25.4
2023-11-11,Colombo,5.5,25.6
2023-11-12,Colombo,32.9,25.2
2023-11-13,Colombo,9.8,25.3
2023-11-14,Colombo,12.4,25.2
2023-11-15,Colombo,3.8,25.8
2023-11-16,Colombo,5.4,26.4
2023-11-17,Colombo,7.2,26.2
2023-11-18,Colombo,30.4,25.6
2023-11-19,Colombo,33.2,24.9
2023-11-20,Colombo,1.9,25.8
2023-11-21,Colombo,22.3,25.7
2023-11-22,Colombo,44.5,25.1
2023-11-23,Colombo,46.3,25.5
2023-11-24,Colombo,1.8,26.0
2023-11-25,Colombo,4.2,25.7
2023-11-26,Colombo,0.2,25.9
2023-11-27,Colombo,11.5,26.0
2023-11-28,Colombo,10.4,25.3
2023-11-29,Colombo,2.0,25.6
2023-11-30,Colombo,7.7,25.6
2023-12-01,Colombo,18.7,25.4
2023-12-02,Colombo,6.6,25.8
2023-12-03,Colombo,21.7,25.5
2023-12-04,Colombo,28.4,25.3
2023-12-05,Colombo,13.1,25.5
2023-12-06,Colombo,6.4,26.1
2023-12-07,Colombo,6.3,26.3
2023-12-08,Colombo,29.5,25.4
2023-12-09,Colombo,8.7,25.6
2023-12-10,Colombo,16.6,25.1
2023-12-11,Colombo,8.6,25.7
2023-12-12,Colombo,35.5,25.0
2023-12-13,Colombo,2.0,26.5
2023-12-14,Colombo,17.6,26.0
2023-12-15,Colombo,40.3,25.4
2023-12-16,Colombo,11.5,25.3
2023-12-17,Colombo,11.7,25.3
2023-12-18,Colombo,19.6,25.3
2023-12-19,Colombo,8.3,25.7
2023-12-20,Colombo,16.3,26.0
2023-12-21,Colombo,1.2,26.2
2023-12-22,Colombo,0.0,26.8
2023-12-23,Colombo,0.0,26.6
2023-12-24,Colombo,14.9,26.4
2023-12-25,Colombo,0.9,26.5
2023-12-26,Colombo,0.4,26.8
2023-12-27,Colombo,0.5,27.0
2023-12-28,Colombo,23.8,26.3
2023-12-29,Colombo,6.2,25.5
2023-12-30,Colombo,13.9,25.5
2023-12-31,Colombo,21.2,25.9
2024-01-01,Colombo,10.2,25.5
2024-01-02,Colombo,14.3,26.1
2024-01-03,Colombo,2.9,26.3
2024-01-04,Colombo,5.1,26.2
2024-01-05,Colombo,10.8,26.1
2024-01-06,Colombo,7.8,25.6
2024-01-07,Colombo,17.2,25.2
2024-01-08,Colombo,15.7,25.2
2024-01-09,Colombo,4.1,25.5
2024-01-10,Colombo,6.2,25.4
2024-01-11,Colombo,9.2,25.6
2024-01-12,Colombo,0.0,26.6
2024-01-13,Colombo,0.0,26.6
2024-01-14,Colombo,0.0,26.3
2024-01-15,Colombo,0.0,25.0
2024-01-16,Colombo,0.0,24.4
2024-01-17,Colombo,0.1,24.9
2024-01-18,Colombo,0.7,25.8
2024-01-19,Colombo,4.9,25.6
2024-01-20,Colombo,15.1,25.2
2024-01-21,Colombo,0.4,26.2
2024-01-22,Colombo,0.0,26.8
2024-01-23,Colombo,0.1,26.9
2024-01-24,Colombo,0.2,26.0
2024-01-25,Colombo,0.0,25.3
2024-01-26,Colombo,0.0,26.0
2024-01-27,Colombo,0.0,27.1
2024-01-28,Colombo,0.7,27.6
2024-01-29,Colombo,3.7,27.4
2024-01-30,Colombo,8.1,26.6
2024-01-31,Colombo,0.6,25.7
2024-02-01,Colombo,3.5,26.1
2024-02-02,Colombo,0.6,26.3
2024-02-03,Colombo,0.6,26.7
2024-02-04,Colombo,3.3,26.5
2024-02-05,Colombo,3.5,25.8
2024-02-06,Colombo,0.0,26.9
2024-02-07,Colombo,0.0,26.5
2024-02-08,Colombo,0.0,25.5
2024-02-09,Colombo,0.0,26.2
2024-02-10,Colombo,0.0,27.3
2024-02-11,Colombo,0.0,28.1
2024-02-12,Colombo,0.3,28.1
2024-02-13,Colombo,1.6,28.3
2024-02-14,Colombo,3.9,28.7
2024-02-15,Colombo,6.0,27.6
2024-02-16,Colombo,6.0,27.2
2024-02-17,Colombo,1.1,28.4
2024-02-18,Colombo,0.4,27.6
2024-02-19,Colombo,0.0,27.4
2024-02-20,Colombo,1.4,27.4
2024-02-21,Colombo,0.1,28.1
2024-02-22,Colombo,0.5,28.0
2024-02-23,Colombo,0.1,28.3
2024-02-24,Colombo,1.1,27.7
2024-02-25,Colombo,0.1,27.9
2024-02-26,Colombo,0.8,29.2
2024-02-27,Colombo,1.3,29.3
2024-02-28,Colombo,1.9,29.1
2024-02-29,Colombo,0.2,28.2
2024-03-01,Colombo,0.5,29.2
2024-03-02,Colombo,0.1,28.2
2024-03-03,Colombo,1.2,27.8
2024-03-04,Colombo,0.0,27.8
2024-03-05,Colombo,0.0,27.4
2024-03-06,Colombo,0.1,27.6
2024-03-07,Colombo,0.0,27.8
2024-03-08,Colombo,2.4,27.6
2024-03-09,Colombo,0.0,27.7
2024-03-10,Colombo,0.1,28.0
2024-03-11,Colombo,0.0,27.7
2024-03-12,Colombo,0.4,28.4
2024-03-13,Colombo,1.1,28.4
2024-03-14,Colombo,0.6,27.7
2024-03-15,Colombo,0.0,28.3
2024-03-16,Colombo,0.0,28.5
2024-03-17,Colombo,0.2,28.4
2024-03-18,Colombo,0.0,28.3
2024-03-19,Colombo,0.1,28.5
2024-03-20,Colombo,0.3,28.7
2024-03-21,Colombo,3.1,28.2
2024-03-22,Colombo,9.7,27.2
2024-03-23,Colombo,10.8,27.5
2024-03-24,Colombo,13.2,27.0
2024-03-25,Colombo,0.7,27.7
2024-03-26,Colombo,1.0,28.3
2024-03-27,Colombo,17.7,27.8
2024-03-28,Colombo,13.3,28.2
2024-03-29,Colombo,0.5,28.4
2024-03-30,Colombo,1.9,28.3
2024-03-31,Colombo,0.9,28.6
2024-04-01,Colombo,2.2,28.3
2024-04-02,Colombo,2.4,29.1
2024-04-03,Colombo,2.5,28.2
2024-04-04,Colombo,4.7,28.0
2024-04-05,Colombo,2.0,28.3
2024-04-06,Colombo,3.2,28.9
2024-04-07,Colombo,1.8,28.4
2024-04-08,Colombo,2.6,28.4
2024-04-09,Colombo,0.2,28.8
2024-04-10,Colombo,0.5,29.6
2024-04-11,Colombo,8.5,28.3
2024-04-12,Colombo,27.9,27.0
2024-04-13,Colombo,1.4,27.6
2024-04-14,Colombo,27.3,26.9
2024-04-15,Colombo,12.3,27.4
2024-04-16,Colombo,22.1,26.9
2024-04-17,Colombo,0.9,27.8
2024-04-18,Colombo,0.4,28.2
2024-04-19,Colombo,1.9,28.4
2024-04-20,Colombo,5.4,28.2
2024-04-21,Colombo,2.2,28.2
2024-04-22,Colombo,2.3,28.2
2024-04-23,Colombo,3.4,28.0
2024-04-24,Colombo,2.8,28.1
2024-04-25,Colombo,3.1,28.2
2024-04-26,Colombo,5.1,28.6
2024-04-27,Colombo,7.5,27.9
2024-04-28,Colombo,2.3,28.3
2024-04-29,Colombo,7.4,27.6
2024-04-30,Colombo,10.9,27.9
2024-05-01,Colombo,3.8,28.2
2024-05-02,Colombo,0.0,29.1
2024-05-03,Colombo,3.4,29.5
2024-05-04,Colombo,1.0,29.3
2024-05-05,Colombo,2.1,28.8
2024-05-06,Colombo,2.1,28.8
2024-05-07,Colombo,2.4,28.5
2024-05-08,Colombo,7.0,28.4
2024-05-09,Colombo,17.8,28.3
2024-05-10,Colombo,16.5,27.8
2024-05-11,Colombo,25.9,28.2
2024-05-12,Colombo,30.0,26.8
2024-05-13,Colombo,16.4,27.9
2024-05-14,Colombo,26.2,27.4
2024-05-15,Colombo,6.9,27.5
2024-05-16,Colombo,9.2,27.0
2024-05-17,Colombo,8.6,27.0
2024-05-18,Colombo,51.9,26.4
2024-05-19,Colombo,39.8,26.1
2024-05-20,Colombo,47.2,25.9
2024-05-21,Colombo,11.2,27.3
2024-05-22,Colombo,28.3,27.7
2024-05-23,Colombo,35.3,27.4
2024-05-24,Colombo,17.1,28.0
2024-05-25,Colombo,60.0,27.4
2024-05-26,Colombo,37.9,27.1
2024-05-27,Colombo,42.7,26.9
2024-05-28,Colombo,37.3,27.6
2024-05-29,Colombo,25.1,27.5
2024-05-30,Colombo,31.0,27.6
2024-05-31,Colombo,12.2,27.6
2024-06-01,Colombo,42.5,26.2
2024-06-02,Colombo,28.1,26.2
2024-06-03,Colombo,7.4,26.7
2024-06-04,Colombo,3.0,27.4
2024-06-05,Colombo,2.0,27.6
2024-06-06,Colombo,2.1,27.3
2024-06-07,Colombo,6.8,27.0
2024-06-08,Colombo,3.8,27.1
2024-06-09,Colombo,20.8,26.9
2024-06-10,Colombo,5.2,27.6
2024-06-11,Colombo,6.3,27.6
2024-06-12,Colombo,19.5,27.3
2024-06-13,Colombo,3.6,27.7
2024-06-14,Colombo,2.6,27.9
2024-06-15,Colombo,7.7,27.1
2024-06-16,Colombo,4.1,27.3
2024-06-17,Colombo,3.0,27.7
2024-06-18,Colombo,15.3,26.6
2024-06-19,Colombo,18.7,26.3
2024-06-20,Colombo,10.7,26.9
2024-06-21,Colombo,21.1,26.7
2024-06-22,Colombo,16.2,26.9
2024-06-23,Colombo,9.1,27.2
2024-06-24,Colombo,13.4,27.2
2024-06-25,Colombo,40.2,26.2
2024-06-26,Colombo,26.0,26.6
2024-06-27,Colombo,4.3,27.5
2024-06-28,Colombo,8.3,27.0
2024-06-29,Colombo,1.1,27.0
2024-06-30,Colombo,2.7,26.9
2024-07-01,Colombo,10.0,26.6
2024-07-02,Colombo,1.9,27.7
2024-07-03,Colombo,12.0,26.9
2024-07-04,Colombo,7.3,26.7
2024-07-05,Colombo,28.8,25.9
2024-07-06,Colombo,5.9,26.7
2024-07-07,Colombo,2.7,27.0
2024-07-08,Colombo,15.8,26.5
2024-07-09,Colombo,1.3,27.7
2024-07-10,Colombo,5.6,27.4
2024-07-11,Colombo,3.0,27.4
2024-07-12,Colombo,5.7,27.2
2024-07-13,Colombo,25.1,26.1
2024-07-14,Colombo,5.4,27.8
2024-07-15,Colombo,32.1,26.6
2024-07-16,Colombo,8.9,26.8
2024-07-17,Colombo,20.7,27.1
2024-07-18,Colombo,5.9,27.0
2024-07-19,Colombo,4.3,27.7
2024-07-20,Colombo,0.4,28.0
2024-07-21,Colombo,0.0,27.6
2024-07-22,Colombo,6.4,26.9
2024-07-23,Colombo,2.1,27.3
2024-07-24,Colombo,2.7,27.7
2024-07-25,Colombo,3.7,27.6
2024-07-26,Colombo,1.9,27.9
2024-07-27,Colombo,3.4,27.9
2024-07-28,Colombo,20.9,27.6
2024-07-29,Colombo,39.4,26.1
2024-07-30,Colombo,13.2,26.6
2024-07-31,Colombo,19.5,27.0
2024-08-01,Colombo,5.4,27.0
2024-08-02,Colombo,9.1,26.5
2024-08-03,Colombo,1.7,27.4
2024-08-04,Colombo,5.1,27.2
2024-08-05,Colombo,5.7,27.1
2024-08-06,Colombo,2.2,27.2
2024-08-07,Colombo,1.4,27.3
2024-08-08,Colombo,13.2,26.9
2024-08-09,Colombo,0.8,27.3
2024-08-10,Colombo,10.0,27.1
2024-08-11,Colombo,19.6,26.5
2024-08-12,Colombo,32.0,26.3
2024-08-13,Colombo,4.1,25.9
2024-08-14,Colombo,4.9,26.4
2024-08-15,Colombo,3.7,26.9
2024-08-16,Colombo,34.3,26.2
2024-08-17,Colombo,48.3,26.0
2024-08-18,Colombo,20.8,26.6
2024-08-19,Colombo,18.6,26.3
2024-08-20,Colombo,12.0,25.7
2024-08-21,Colombo,19.6,25.2
2024-08-22,Colombo,1.7,26.7
2024-08-23,Colombo,2.7,27.0
2024-08-24,Colombo,2.0,27.0
2024-08-25,Colombo,2.2,27.2
2024-08-26,Colombo,1.3,27.5
2024-08-27,Colombo,0.1,27.8
2024-08-28,Colombo,0.4,27.8
2024-08-29,Colombo,7.2,27.0
2024-08-30,Colombo,22.6,25.8
2024-08-31,Colombo,21.3,25.8
2024-09-01,Colombo,27.2,25.8
2024-09-02,Colombo,38.7,26.7
2024-09-03,Colombo,36.5,26.0
2024-09-04,Colombo,14.4,26.8
2024-09-05,Colombo,3.5,27.9
2024-09-06,Colombo,4.3,27.9
2024-09-07,Colombo,2.2,27.9
2024-09-08,Colombo,3.4,27.1
2024-09-09,Colombo,17.0,26.9
2024-09-10,Colombo,17.4,26.5
2024-09-11,Colombo,21.5,26.2
2024-09-12,Colombo,2.3,26.9
2024-09-13,Colombo,5.3,27.0
2024-09-14,Colombo,6.2,27.0
2024-09-15,Colombo,1.6,28.0
2024-09-16,Colombo,19.2,27.1
2024-09-17,Colombo,3.9,27.4
2024-09-18,Colombo,1.7,27.4
2024-09-19,Colombo,2.9,26.9
2024-09-20,Colombo,2.0,27.7
2024-09-21,Colombo,5.6,27.5
2024-09-22,Colombo,8.1,27.1
2024-09-23,Colombo,1.8,27.9
2024-09-24,Colombo,9.5,27.0
2024-09-25,Colombo,4.5,27.0
2024-09-26,Colombo,2.1,27.2
2024-09-27,Colombo,19.1,26.2
2024-09-28,Colombo,5.4,26.7
2024-09-29,Colombo,9.9,26.2
2024-09-30,Colombo,13.2,25.9
2024-10-01,Colombo,3.4,26.8
2024-10-02,Colombo,1.1,27.2
2024-10-03,Colombo,1.2,27.2
2024-10-04,Colombo,0.3,27.6
2024-10-05,Colombo,5.0,27.1
2024-10-06,Colombo,2.5,27.1
2024-10-07,Colombo,39.7,25.1
2024-10-08,Colombo,11.7,26.1
2024-10-09,Colombo,12.7,26.5
2024-10-10,Colombo,26.9,25.5
2024-10-11,Colombo,52.9,25.2
2024-10-12,Colombo,35.8,25.5
2024-10-13,Colombo,30.9,25.4
2024-10-14,Colombo,41.7,24.7
2024-10-15,Colombo,13.4,26.2
2024-10-16,Colombo,4.5,26.8
2024-10-17,Colombo,1.7,27.6
2024-10-18,Colombo,0.7,27.2
2024-10-19,Colombo,2.4,26.7
2024-10-20,Colombo,3.1,26.2
2024-10-21,Colombo,9.3,25.9
2024-10-22,Colombo,3.5,25.7
2024-10-23,Colombo,26.2,25.1
2024-10-24,Colombo,14.2,26.2
2024-10-25,Colombo,10.8,26.4
2024-10-26,Colombo,19.5,25.6
2024-10-27,Colombo,7.3,25.9
2024-10-28,Colombo,15.9,25.8
2024-10-29,Colombo,3.8,26.8
2024-10-30,Colombo,1.7,26.9
2024-10-31,Colombo,6.8,26.2
2024-11-01,Colombo,12.0,25.6
2024-11-02,Colombo,12.4,25.6
2024-11-03,Colombo,4.4,25.7
2024-11-04,Colombo,18.4,25.3
2024-11-05,Colombo,9.5,25.2
2024-11-06,Colombo,0.3,26.4
2024-11-07,Colombo,2.6,26.1
2024-11-08,Colombo,25.2,25.1
2024-11-09,Colombo,1.7,26.3
2024-11-10,Colombo,1.0,26.4
2024-11-11,Colombo,1.2,26.6
2024-11-12,Colombo,1.6,26.4
2024-11-13,Colombo,4.9,26.9
2024-11-14,Colombo,3.0,26.1
2024-11-15,Colombo,16.7,25.7
2024-11-16,Colombo,5.1,25.9
2024-11-17,Colombo,5.8,26.4
2024-11-18,Colombo,8.4,25.8
2024-11-19,Colombo,19.8,25.4
2024-11-20,Colombo,19.4,25.1
2024-11-21,Colombo,13.1,25.7
2024-11-22,Colombo,19.5,25.5
2024-11-23,Colombo,1.1,25.7
2024-11-24,Colombo,10.0,25.4
2024-11-25,Colombo,26.0,24.3
2024-11-26,Colombo,40.3,24.8
2024-11-27,Colombo,57.0,25.6
2024-11-28,Colombo,5.6,25.9
2024-11-29,Colombo,5.0,25.6
2024-11-30,Colombo,3.2,26.6
2024-12-01,Colombo,1.5,27.9
2024-12-02,Colombo,0.0,28.0
2024-12-03,Colombo,0.0,27.4
2024-12-04,Colombo,0.0,26.8
2024-12-05,Colombo,2.2,26.3
2024-12-06,Colombo,0.2,27.0
2024-12-07,Colombo,1.7,26.6
2024-12-08,Colombo,13.2,26.3
2024-12-09,Colombo,1.9,27.1
2024-12-10,Colombo,0.2,27.2
2024-12-11,Colombo,3.6,27.0
2024-12-12,Colombo,8.7,26.2
2024-12-13,Colombo,17.9,25.9
2024-12-14,Colombo,10.3,25.5
2024-12-15,Colombo,0.0,26.7
2024-12-16,Colombo,4.3,25.4
2024-12-17,Colombo,7.4,25.8
2024-12-18,Colombo,0.8,26.2
2024-12-19,Colombo,1.9,26.5
2024-12-20,Colombo,9.4,26.2
2024-12-21,Colombo,7.0,26.0
2024-12-22,Colombo,5.2,27.0
2024-12-23,Colombo,0.0,26.8
2024-12-24,Colombo,0.0,26.6
2024-12-25,Colombo,0.0,27.3
2024-12-26,Colombo,0.5,27.2
2024-12-27,Colombo,9.6,26.9
2024-12-28,Colombo,1.8,27.0
2024-12-29,Colombo,4.6,26.6
2024-12-30,Colombo,10.9,26.1
2024-12-31,Colombo,5.2,25.8
2025-01-01,Colombo,23.8,25.1
2025-01-02,Colombo,4.1,25.1
2025-01-03,Colombo,0.2,26.1
2025-01-04,Colombo,2.7,25.6
2025-01-05,Colombo,0.8,26.1
2025-01-06,Colombo,0.0,26.1
2025-01-07,Colombo,0.0,26.0
2025-01-08,Colombo,0.2,26.7
2025-01-09,Colombo,2.5,27.7
2025-01-10,Colombo,5.6,27.5
2025-01-11,Colombo,1.6,26.4
2025-01-12,Colombo,25.2,24.4
2025-01-13,Colombo,16.6,25.4
2025-01-14,Colombo,18.8,24.8
2025-01-15,Colombo,9.3,25.5
2025-01-16,Colombo,3.6,25.4
2025-01-17,Colombo,0.0,26.4
2025-01-18,Colombo,27.5,25.6
2025-01-19,Colombo,40.1,23.9
2025-01-20,Colombo,10.1,25.6
2025-01-21,Colombo,8.2,24.9
2025-01-22,Colombo,10.1,25.0
2025-01-23,Colombo,25.1,24.9
2025-01-24,Colombo,5.3,24.7
2025-01-25,Colombo,0.7,25.9
2025-01-26,Colombo,2.9,26.2
2025-01-27,Colombo,0.0,25.6
2025-01-28,Colombo,1.4,24.5
2025-01-29,Colombo,18.8,25.5
2025-01-30,Colombo,8.9,25.6
2025-01-31,Colombo,4.5,26.0
2025-02-01,Colombo,1.5,25.8
2025-02-02,Colombo,0.0,26.0
2025-02-03,Colombo,0.0,26.4
2025-02-04,Colombo,0.0,25.5
2025-02-05,Colombo,0.5,26.6
2025-02-06,Colombo,0.3,26.6
2025-02-07,Colombo,0.0,28.0
2025-02-08,Colombo,0.0,27.7
2025-02-09,Colombo,0.0,27.5
2025-02-10,Colombo,0.0,27.2
2025-02-11,Colombo,1.0,28.1
2025-02-12,Colombo,0.4,28.5
2025-02-13,Colombo,0.1,27.7
2025-02-14,Colombo,0.4,27.2
2025-02-15,Colombo,0.0,27.6
2025-02-16,Colombo,0.0,27.7
2025-02-17,Colombo,1.1,28.2
2025-02-18,Colombo,0.6,27.9
2025-02-19,Colombo,1.1,27.6
2025-02-20,Colombo,0.0,28.0
2025-02-21,Colombo,0.8,28.0
2025-02-22,Colombo,0.4,27.6
2025-02-23,Colombo,1.4,27.0
2025-02-24,Colombo,3.6,27.8
2025-02-25,Colombo,6.1,28.9
2025-02-26,Colombo,6.4,27.8
2025-02-27,Colombo,9.3,26.3
2025-02-28,Colombo,14.0,26.2
2025-03-01,Colombo,39.1,25.8
2025-03-02,Colombo,14.4,25.5
2025-03-03,Colombo,5.7,25.5
2025-03-04,Colombo,0.0,26.3
2025-03-05,Colombo,1.1,26.9
2025-03-06,Colombo,0.0,27.2
2025-03-07,Colombo,1.2,26.8
2025-03-08,Colombo,0.0,27.4
2025-03-09,Colombo,0.1,27.8
2025-03-10,Colombo,0.0,28.3
2025-03-11,Colombo,12.4,25.9
2025-03-12,Colombo,0.5,27.1
2025-03-13,Colombo,2.3,27.1
2025-03-14,Colombo,3.3,27.1
2025-03-15,Colombo,15.3,26.7
2025-03-16,Colombo,1.3,26.4
2025-03-17,Colombo,0.6,26.8
2025-03-18,Colombo,1.3,27.4
2025-03-19,Colombo,7.5,26.7
2025-03-20,Colombo,0.2,27.1
2025-03-21,Colombo,2.7,27.6
2025-03-22,Colombo,0.8,27.4
2025-03-23,Colombo,1.9,27.5
2025-03-24,Colombo,3.7,27.5
2025-03-25,Colombo,0.8,27.7
2025-03-26,Colombo,4.0,27.5
2025-03-27,Colombo,0.1,28.3
2025-03-28,Colombo,1.3,28.7
2025-03-29,Colombo,0.3,28.9
2025-03-30,Colombo,1.1,28.9
2025-03-31,Colombo,1.6,28.3
2025-04-01,Colombo,0.9,28.5
2025-04-02,Colombo,11.4,27.9
2025-04-03,Colombo,4.3,27.1
2025-04-04,Colombo,7.6,26.2
2025-04-05,Colombo,19.8,26.5
2025-04-06,Colombo,8.0,26.7
2025-04-07,Colombo,3.0,26.6
2025-04-08,Colombo,1.7,27.1
2025-04-09,Colombo,6.9,26.5
2025-04-10,Colombo,15.6,25.4
2025-04-11,Colombo,17.9,25.7
2025-04-12,Colombo,5.5,27.3
2025-04-13,Colombo,4.6,27.4
2025-04-14,Colombo,2.0,27.3
2025-04-15,Colombo,2.0,27.2
2025-04-16,Colombo,0.2,28.0
2025-04-17,Colombo,0.7,28.7
2025-04-18,Colombo,0.4,28.7
2025-04-19,Colombo,3.7,29.0
2025-04-20,Colombo,4.7,28.3
2025-04-21,Colombo,2.3,27.7
2025-04-22,Colombo,3.0,27.5
2025-04-23,Colombo,2.5,27.7
2025-04-24,Colombo,3.3,28.0
2025-04-25,Colombo,7.9,27.2
2025-04-26,Colombo,1.4,27.5
2025-04-27,Colombo,7.0,27.7
2025-04-28,Colombo,3.9,27.7
2025-04-29,Colombo,10.6,27.6
2025-04-30,Colombo,14.2,26.2
2025-05-01,Colombo,1.5,27.4
2025-05-02,Colombo,3.7,27.9
2025-05-03,Colombo,10.6,27.4
2025-05-04,Colombo,2.0,28.4
2025-05-05,Colombo,1.9,28.4
2025-05-06,Colombo,1.6,28.1
2025-05-07,Colombo,20.3,26.5
2025-05-08,Colombo,4.1,27.3
2025-05-09,Colombo,0.3,28.1
2025-05-10,Colombo,1.7,28.6
2025-05-11,Colombo,1.2,28.7
2025-05-12,Colombo,4.6,28.2
2025-05-13,Colombo,7.9,27.9
2025-05-14,Colombo,10.8,27.9
2025-05-15,Colombo,2.6,28.2
2025-05-16,Colombo,7.0,28.5
2025-05-17,Colombo,8.3,27.5
2025-05-18,Colombo,13.7,26.4
2025-05-19,Colombo,18.4,26.6
2025-05-20,Colombo,10.0,27.9
2025-05-21,Colombo,8.5,27.7
2025-05-22,Colombo,18.9,27.9
2025-05-23,Colombo,7.7,27.9
2025-05-24,Colombo,33.1,27.0
2025-05-25,Colombo,5.8,27.8
2025-05-26,Colombo,13.3,27.6
2025-05-27,Colombo,7.4,27.6
2025-05-28,Colombo,3.4,28.6
2025-05-29,Colombo,11.9,28.3
2025-05-30,Colombo,17.7,26.9
2025-05-31,Colombo,14.3,27.5
2025-06-01,Colombo,3.9,28.3
2025-06-02,Colombo,7.3,27.7
2025-06-03,Colombo,2.9,28.2
2025-06-04,Colombo,6.9,27.1
2025-06-05,Colombo,4.8,27.7
2025-06-06,Colombo,3.3,27.9
2025-06-07,Colombo,2.0,27.9
2025-06-08,Colombo,1.5,28.1
2025-06-09,Colombo,2.8,28.3
2025-06-10,Colombo,21.1,26.3
2025-06-11,Colombo,40.7,26.2
2025-06-12,Colombo,13.3,26.9
2025-06-13,Colombo,24.5,26.7
2025-06-14,Colombo,29.8,26.0
2025-06-15,Colombo,16.5,26.1
2025-06-16,Colombo,27.1,26.5
2025-06-17,Colombo,10.0,26.8
2025-06-18,Colombo,1.3,27.5
2025-06-19,Colombo,3.2,27.4
2025-06-20,Colombo,5.9,27.0
2025-06-21,Colombo,6.0,27.1
2025-06-22,Colombo,5.1,27.5
2025-06-23,Colombo,4.8,27.1
2025-06-24,Colombo,2.8,27.8
2025-06-25,Colombo,6.8,27.3
2025-06-26,Colombo,20.7,26.0
2025-06-27,Colombo,7.2,26.8
2025-06-28,Colombo,14.2,26.1
2025-06-29,Colombo,6.0,27.1
2025-06-30,Colombo,0.8,27.9
2025-07-01,Colombo,2.0,27.9
2025-07-02,Colombo,1.9,27.7
2025-07-03,Colombo,10.8,27.0
2025-07-04,Colombo,1.2,27.5
2025-07-05,Colombo,2.1,28.0
2025-07-06,Colombo,5.5,27.6
2025-07-07,Colombo,1.4,28.5
2025-07-08,Colombo,0.4,28.6
2025-07-09,Colombo,3.5,28.5
2025-07-10,Colombo,4.1,27.8
2025-07-11,Colombo,2.1,28.3
2025-07-12,Colombo,6.1,28.1
2025-07-13,Colombo,12.4,28.0
2025-07-14,Colombo,24.3,27.0
2025-07-15,Colombo,2.5,27.4
2025-07-16,Colombo,44.3,26.7
2025-07-17,Colombo,3.6,27.5
2025-07-18,Colombo,9.4,27.1
2025-07-19,Colombo,11.7,26.6
2025-07-20,Colombo,14.3,26.1
2025-07-21,Colombo,22.4,25.8
2025-07-22,Colombo,19.3,26.2
2025-07-23,Colombo,10.8,26.2
